Addr: 2 ; Command: 1 ; Pressure: 0,1722565 kPa ; Time: 22:29:42.345 ; Date: 27.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,4304300 kPa ; Time: 2:23:58.978 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,4328200 kPa ; Time: 2:23:59.950 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,4328100 kPa ; Time: 2:24:00.960 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,4344900 kPa ; Time: 2:24:01.978 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,4351000 kPa ; Time: 2:24:02.958 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,4374800 kPa ; Time: 2:24:03.970 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,4392300 kPa ; Time: 2:24:04.980 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,4386700 kPa ; Time: 2:24:05.989 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,4409800 kPa ; Time: 2:24:06.986 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,4439100 kPa ; Time: 2:24:08.006 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,4474700 kPa ; Time: 2:24:09.019 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,4498400 kPa ; Time: 2:24:10.009 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,4515000 kPa ; Time: 2:24:11.012 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,4538800 kPa ; Time: 2:24:11.997 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,4562600 kPa ; Time: 2:24:13.004 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,4579900 kPa ; Time: 2:24:14.007 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,4591900 kPa ; Time: 2:24:15.043 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,4615000 kPa ; Time: 2:24:16.041 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,4621400 kPa ; Time: 2:24:17.047 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,4638900 kPa ; Time: 2:24:18.040 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,4638700 kPa ; Time: 2:24:19.044 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,4644800 kPa ; Time: 2:24:20.057 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,4656000 kPa ; Time: 2:24:21.071 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,4638400 kPa ; Time: 2:24:22.083 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,4650100 kPa ; Time: 2:24:23.100 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,4632500 kPa ; Time: 2:24:24.098 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,4650000 kPa ; Time: 2:24:25.117 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,4655600 kPa ; Time: 2:24:26.117 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,4655600 kPa ; Time: 2:24:27.135 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,4650000 kPa ; Time: 2:24:28.123 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,4679400 kPa ; Time: 2:24:29.124 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,4691200 kPa ; Time: 2:24:30.126 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,4703100 kPa ; Time: 2:24:31.139 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,4714800 kPa ; Time: 2:24:32.153 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,4714800 kPa ; Time: 2:24:33.153 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,4738600 kPa ; Time: 2:24:34.159 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,4749800 kPa ; Time: 2:24:35.158 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,4778900 kPa ; Time: 2:24:36.158 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,4796200 kPa ; Time: 2:24:37.160 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,4784100 kPa ; Time: 2:24:38.160 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,4807800 kPa ; Time: 2:24:39.160 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,4814200 kPa ; Time: 2:24:40.156 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,4784200 kPa ; Time: 2:24:41.154 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,4808000 kPa ; Time: 2:24:42.155 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,4819900 kPa ; Time: 2:24:43.152 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,4825800 kPa ; Time: 2:24:44.188 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,4831200 kPa ; Time: 2:24:45.183 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,4825500 kPa ; Time: 2:24:46.185 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,4861100 kPa ; Time: 2:24:47.184 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,4890300 kPa ; Time: 2:24:48.202 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,4901400 kPa ; Time: 2:24:49.219 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,4919400 kPa ; Time: 2:24:50.205 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,4936500 kPa ; Time: 2:24:51.218 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,4942900 kPa ; Time: 2:24:52.221 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,4989600 kPa ; Time: 2:24:53.242 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,4989600 kPa ; Time: 2:24:54.247 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,4977500 kPa ; Time: 2:24:55.274 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5018900 kPa ; Time: 2:24:56.258 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5030700 kPa ; Time: 2:24:57.252 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5024200 kPa ; Time: 2:24:58.253 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5036100 kPa ; Time: 2:24:59.251 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5059800 kPa ; Time: 2:25:00.252 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5053400 kPa ; Time: 2:25:01.266 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5083600 kPa ; Time: 2:25:02.265 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5089200 kPa ; Time: 2:25:03.268 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5094500 kPa ; Time: 2:25:04.268 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5118400 kPa ; Time: 2:25:05.282 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5154000 kPa ; Time: 2:25:06.305 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5159500 kPa ; Time: 2:25:07.285 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5177200 kPa ; Time: 2:25:08.286 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5200300 kPa ; Time: 2:25:09.288 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5206300 kPa ; Time: 2:25:10.286 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5200000 kPa ; Time: 2:25:11.283 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5206500 kPa ; Time: 2:25:12.277 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5212200 kPa ; Time: 2:25:13.282 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5194600 kPa ; Time: 2:25:14.280 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5218300 kPa ; Time: 2:25:15.281 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5235600 kPa ; Time: 2:25:16.282 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5259300 kPa ; Time: 2:25:17.282 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5277000 kPa ; Time: 2:25:18.297 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5270500 kPa ; Time: 2:25:19.314 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5300400 kPa ; Time: 2:25:20.297 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5311500 kPa ; Time: 2:25:21.296 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5306000 kPa ; Time: 2:25:22.296 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5311400 kPa ; Time: 2:25:23.293 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5305900 kPa ; Time: 2:25:24.310 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5317000 kPa ; Time: 2:25:25.339 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5329500 kPa ; Time: 2:25:26.324 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5335000 kPa ; Time: 2:25:27.322 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5340700 kPa ; Time: 2:25:28.327 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5358700 kPa ; Time: 2:25:29.340 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5369800 kPa ; Time: 2:25:30.386 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5387100 kPa ; Time: 2:25:31.382 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5393400 kPa ; Time: 2:25:32.395 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5399600 kPa ; Time: 2:25:33.452 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5386700 kPa ; Time: 2:25:34.425 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5393000 kPa ; Time: 2:25:35.409 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5416000 kPa ; Time: 2:25:36.412 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5404700 kPa ; Time: 2:25:37.422 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5410300 kPa ; Time: 2:25:38.409 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5399000 kPa ; Time: 2:25:39.408 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5380600 kPa ; Time: 2:25:40.410 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5392400 kPa ; Time: 2:25:41.413 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5404400 kPa ; Time: 2:25:42.411 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5392400 kPa ; Time: 2:25:43.414 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5379900 kPa ; Time: 2:25:44.416 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5357000 kPa ; Time: 2:25:45.434 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5350500 kPa ; Time: 2:25:46.416 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5374400 kPa ; Time: 2:25:47.419 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5391800 kPa ; Time: 2:25:48.439 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5385200 kPa ; Time: 2:25:49.444 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5379500 kPa ; Time: 2:25:50.499 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5361800 kPa ; Time: 2:25:51.471 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5338000 kPa ; Time: 2:25:52.456 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5314100 kPa ; Time: 2:25:53.456 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5273400 kPa ; Time: 2:25:54.449 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5196400 kPa ; Time: 2:25:55.451 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5161300 kPa ; Time: 2:25:56.449 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5108100 kPa ; Time: 2:25:57.449 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5079600 kPa ; Time: 2:25:58.470 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5043900 kPa ; Time: 2:25:59.485 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5026200 kPa ; Time: 2:26:00.486 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5026000 kPa ; Time: 2:26:01.484 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5019800 kPa ; Time: 2:26:02.498 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5037100 kPa ; Time: 2:26:03.498 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5043300 kPa ; Time: 2:26:04.516 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5060600 kPa ; Time: 2:26:05.500 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5095400 kPa ; Time: 2:26:06.499 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5113500 kPa ; Time: 2:26:07.540 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5125400 kPa ; Time: 2:26:08.503 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5165800 kPa ; Time: 2:26:09.520 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5207100 kPa ; Time: 2:26:10.537 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5230900 kPa ; Time: 2:26:11.537 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5265800 kPa ; Time: 2:26:12.534 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5277800 kPa ; Time: 2:26:13.548 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5301600 kPa ; Time: 2:26:14.552 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5319000 kPa ; Time: 2:26:15.550 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5318800 kPa ; Time: 2:26:16.553 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5318700 kPa ; Time: 2:26:17.540 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5330700 kPa ; Time: 2:26:18.544 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5319000 kPa ; Time: 2:26:19.556 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5319000 kPa ; Time: 2:26:20.548 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5342000 kPa ; Time: 2:26:21.559 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5372400 kPa ; Time: 2:26:22.544 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5389900 kPa ; Time: 2:26:23.558 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5412800 kPa ; Time: 2:26:24.615 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5448500 kPa ; Time: 2:26:25.591 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5448600 kPa ; Time: 2:26:26.608 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5477800 kPa ; Time: 2:26:27.613 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5489300 kPa ; Time: 2:26:28.627 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5495500 kPa ; Time: 2:26:29.649 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5512300 kPa ; Time: 2:26:30.651 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5518600 kPa ; Time: 2:26:31.678 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5530400 kPa ; Time: 2:26:32.662 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5536000 kPa ; Time: 2:26:33.674 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5553300 kPa ; Time: 2:26:34.661 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5559700 kPa ; Time: 2:26:35.682 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5582700 kPa ; Time: 2:26:36.656 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5582600 kPa ; Time: 2:26:37.653 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5588700 kPa ; Time: 2:26:38.687 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5600500 kPa ; Time: 2:26:39.672 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5600400 kPa ; Time: 2:26:40.671 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5623200 kPa ; Time: 2:26:41.677 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5623400 kPa ; Time: 2:26:42.697 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5635300 kPa ; Time: 2:26:43.712 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5641600 kPa ; Time: 2:26:44.743 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5641400 kPa ; Time: 2:26:45.715 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5641600 kPa ; Time: 2:26:46.759 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5647100 kPa ; Time: 2:26:47.759 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5647100 kPa ; Time: 2:26:48.757 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5641600 kPa ; Time: 2:26:49.746 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5647000 kPa ; Time: 2:26:50.746 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5652400 kPa ; Time: 2:26:51.750 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5676300 kPa ; Time: 2:26:52.758 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5681800 kPa ; Time: 2:26:53.763 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5687900 kPa ; Time: 2:26:54.780 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5705300 kPa ; Time: 2:26:55.781 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5717200 kPa ; Time: 2:26:56.782 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5705300 kPa ; Time: 2:26:57.785 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5681500 kPa ; Time: 2:26:58.782 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5652100 kPa ; Time: 2:26:59.781 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5611600 kPa ; Time: 2:27:00.786 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5558300 kPa ; Time: 2:27:01.802 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5529200 kPa ; Time: 2:27:02.799 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5494100 kPa ; Time: 2:27:03.813 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5475800 kPa ; Time: 2:27:04.827 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5481400 kPa ; Time: 2:27:05.831 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5481400 kPa ; Time: 2:27:06.833 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5494100 kPa ; Time: 2:27:07.833 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5510600 kPa ; Time: 2:27:08.836 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5534300 kPa ; Time: 2:27:09.834 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5557900 kPa ; Time: 2:27:10.850 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5569800 kPa ; Time: 2:27:11.864 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5580900 kPa ; Time: 2:27:12.884 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5592700 kPa ; Time: 2:27:13.886 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5610900 kPa ; Time: 2:27:14.899 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5616600 kPa ; Time: 2:27:15.887 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5646100 kPa ; Time: 2:27:16.876 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5675300 kPa ; Time: 2:27:17.879 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5704800 kPa ; Time: 2:27:18.878 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5740600 kPa ; Time: 2:27:19.893 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5763600 kPa ; Time: 2:27:20.896 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5781200 kPa ; Time: 2:27:21.899 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5793000 kPa ; Time: 2:27:22.897 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5827800 kPa ; Time: 2:27:23.916 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5840600 kPa ; Time: 2:27:24.914 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5827800 kPa ; Time: 2:27:25.913 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5827600 kPa ; Time: 2:27:26.917 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5833900 kPa ; Time: 2:27:27.904 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5868900 kPa ; Time: 2:27:28.905 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5898100 kPa ; Time: 2:27:29.921 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5910600 kPa ; Time: 2:27:30.903 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5921600 kPa ; Time: 2:27:31.921 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5927200 kPa ; Time: 2:27:32.919 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5957300 kPa ; Time: 2:27:33.920 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,5992300 kPa ; Time: 2:27:34.921 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,6033400 kPa ; Time: 2:27:35.953 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,6051300 kPa ; Time: 2:27:36.961 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,6045100 kPa ; Time: 2:27:37.963 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,6062500 kPa ; Time: 2:27:38.960 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,6086500 kPa ; Time: 2:27:39.946 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,6091800 kPa ; Time: 2:27:40.952 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,6091800 kPa ; Time: 2:27:41.953 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,6079800 kPa ; Time: 2:27:42.954 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,6067800 kPa ; Time: 2:27:43.954 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,6067900 kPa ; Time: 2:27:44.955 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,6086000 kPa ; Time: 2:27:45.969 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,6097100 kPa ; Time: 2:27:46.977 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,6097100 kPa ; Time: 2:27:47.977 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,6132800 kPa ; Time: 2:27:48.996 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,6127200 kPa ; Time: 2:27:49.974 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,6120800 kPa ; Time: 2:27:50.982 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,6127200 kPa ; Time: 2:27:51.995 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,6127100 kPa ; Time: 2:27:53.013 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,6132600 kPa ; Time: 2:27:54.029 ; Date: 28.11.2020
Addr: 2 ; Command: 1 ; Pressure: -93,6132500 kPa ; Time: 2:27:55.040 ; Date: 28.11.2020
